TIC,toi,toi_tess_disp,toi_tfopwg_disp,toi_period
444415148,1585.01,,FP,1.83641
445144327,1586.01,,PC,1.80794
458914949,1587.01,,FP,12.5343031
50120414,1588.01,,PC,3.581083
52041724,1589.01,,FP,35.4028219
394657039,159.01,,CP,3.7628372
71854745,1590.01,,FP,3.10315
82010657,1591.01,,FP,
396562848,1640.01,,CP,1.9495403
422923265,1641.01,,PC,1.8646725
229940491,1642.01,,APC,37.4590076
298647682,1643.01,,PC,20.0795217
22843856,1644.01,,FP,1.8497201
184679932,1645.01,,FP,2.1721416
387527558,1646.01,,FA,3.623909
154927364,1647.01,,FP,6.9744232
376353509,1648.01,,CP,7.3315684
116608612,1649.01,,FP,3.4557863
350743714,165.01,,FP,7.757643
122485078,1650.01,,FP,9.1505
138168780,1651.01,,KP,3.7649949
154867950,1652.01,,FP,0.6664882
156724719,1653.01,,PC,10.9568722
258829450,1654.01,,PC,1.8347892
266500992,1655.01,,PC,3.2786617
267694283,1656.01,,APC,1112.7562924
27677846,1657.01,,FP,5.6309047
286561122,1658.01,,FP,0.6803433
288631580,1659.01,,CP,5.8775548
288631580,1659.02,,PC,3.3985674
147203645,166.01,,PC,5.0611315
311121985,1660.01,,FP,1.3561596
312122956,1661.01,,FP,2.0492064
339538183,1662.01,,FP,2.6093167
353367071,1663.01,,FP,2.37532
353782445,1664.01,,PC,11.835079
354006740,1665.01,,FP,1.76406
368536386,1666.01,,FP,1.69433
409183335,1667.01,,FP,3.32125
417705690,1668.01,,FP,2.363311
428679607,1669.01,,CP,2.6800536
149990841,167.01,,PC,4.4531846
441739020,1670.01,,CP,40.7501028
441739020,1670.02,,CP,10.9836724
441739020,1670.03,,PC,123.050751
459903429,1671.01,,FA,8.13664
468828873,1672.01,,FP,3.8954139
470315428,1673.01,,FP,1.08625
73104318,1674.01,,FP,7.45494
81831095,1675.01,,PC,3.133084
8400842,1676.01,,KP,3.1915257
87090944,1677.01,,PC,0.6435807
96291218,1678.01,,FP,13.7058173
9837861,1679.01,,FP,0.6565741
369457671,168.01,,PC,2.31446
259168516,1680.01,,CP,4.8026561
321041369,1681.01,,PC,1.5379237
367366318,1682.01,,KP,2.7347651
58542531,1683.01,,CP,3.057524
85031598,1684.01,,PC,1.1549925
28900646,1685.01,,CP,0.6691449
102672709,1686.01,,PC,6.7053949
23650642,1700.01,,FP,1.12355
274215536,1701.01,,PC,1.3341738
371210825,1702.01,,FP,0.40312
453387619,1703.01,,PC,1.2016105
95129101,1704.01,,FP,3.929983
137500798,1705.01,,FP,13.2054538
230377505,1706.01,,PC,4.5156072
230377505,1706.02,,PC,7.4057777
240148934,1707.01,,FP,2.02365
241173474,1708.01,,APC,11.44192
29119552,1709.01,,PC,7.6288424
309257814,171.01,,PC,1.238601
309257814,171.02,,FP,1.8135767
445805961,1710.01,,CP,24.2833782
461662295,1711.01,,FP,10.2558
67926921,1712.01,,FP,3.566276
15863518,1713.01,,PC,0.5572565
239154970,1714.01,,KP,3.4744763
142090065,1715.01,,FP,2.8269456
14336130,1716.01,,CP,8.082354
149833117,1717.01,,PC,4.052389
257241363,1718.01,,PC,5.5870396
293617835,1719.01,,PC,2.7552586
29857954,172.01,,CP,9.47686
356473034,1720.01,,KP,2.6158597
51234631,1721.01,,KP,4.1250429
85242435,1722.01,,PC,9.6052235
71431780,1723.01,,CP,13.7270395
81212286,1724.01,,FP,0.6850808
86396382,1725.01,,KP,1.0914304
130181866,1726.01,,CP,7.107934
130181866,1726.02,,CP,20.5438153
241225337,1727.01,,PC,1.8308782
285048486,1728.01,,CP,3.4913952
298666530,1729.01,,FP,0.5732797
270341214,173.01,,PC,29.7537451
270341214,173.02,,PC,9.1702265
318022259,1730.01,,CP,6.2262315
318022259,1730.02,,CP,2.1555232
318022259,1730.03,,CP,12.5739572
371234684,1731.01,,KP,3.9228042
470987100,1732.01,,PC,4.1192231
53427308,1733.01,,FP,5.80322
224596152,1734.01,,PC,28.8745078
365673804,1735.01,,PC,10.3857602
408618999,1736.01,,CP,7.0731057
233009109,1737.01,,PC,14.4479828
104208182,1738.01,,PC,3.6985817
159418353,1739.01,,CP,8.3033493
425997655,174.01,,CP,17.6671735
425997655,174.02,,CP,29.7975386
103448870,1687.01,,PC,10.2596322
121966220,1688.01,,FP,6.7171913
198384408,1689.01,,FA,9.1238101
183120439,169.01,,CP,2.2554459
267574918,1690.01,,CP,1.4079369
268334473,1691.01,,CP,16.7368995
288636342,1692.01,,PC,17.7286608
288636342,1692.02,,PC,32.2079698
353475866,1693.01,,CP,1.766692
396740648,1694.01,,CP,3.7701296
422756130,1695.01,,CP,3.1342946
470381900,1696.01,,CP,2.5005291
1884091865,1697.01,,PC,10.716524
190223929,1698.01,,PC,17.04198
22705558,1699.01,,PC,4.5470055
394698182,170.01,,PC,3.7115129
307210830,175.01,,CP,3.6906759
307210830,175.02,,CP,7.4507305
307210830,175.03,,CP,2.2531062
237099296,1750.01,,PC,11.3373614
287080092,1751.01,,CP,37.4685042
287139872,1752.01,,CP,0.9351891
287139872,1752.02,,CP,32.7135406
289580577,1753.01,,CP,5.3846239
332477926,1754.01,,PC,16.2143217
356978132,1755.01,,APC,60.1848926
364074068,1756.01,,PC,2.7830114
367753709,1757.01,,PC,2.125687
367753709,1757.02,,PC,5.0097113
367858035,1758.01,,CP,20.7051499
408636441,1759.01,,CP,18.8500438
408636441,1759.02,,,
272086159,176.01,,FP,16.155373
420112587,1760.01,,FP,11.062666
424391516,1761.01,,PC,11.5922513
435680451,1762.01,,PC,24.141229
441739871,1763.01,,PC,3.797872
1551345500,1764.01,,PC,47.3860753
272672133,1765.01,,PC,3.493958
67666096,1766.01,,KP,2.7033942
8767448,1767.01,,KP,4.3532339
137906197,1768.01,,CP,7.3377236
287225295,1769.01,,APC,0.6097554
262530407,177.01,,CP,2.8531016
457138169,1770.01,,FP,1.0924536
252479260,1771.01,,KP,3.2122302
85293053,1772.01,,CP,8.0542207
85293053,1772.02,,PC,
332064670,1773.01,,KP,0.7365463
4897275,1774.01,,CP,16.7100422
9348006,1775.01,,CP,10.2405483
21535395,1776.01,,CP,2.8009915
29191624,1777.01,,CP,14.6503935
39699648,1778.01,,CP,6.5273884
67646988,1779.01,,KP,1.8817191
251848941,178.01,,CP,6.5578513
251848941,178.02,,CP,20.708504
251848941,178.03,,CP,9.9616347
251848941,178.04,,KP,3.2384253
251848941,178.05,,KP,15.2321843
99834717,1780.01,,KP,1.7063264
137881699,1781.01,,KP,2.9720774
160045097,1782.01,,CP,4.9877056
160045097,1782.02,,CP,1.8290294
160045097,1782.03,,PC,18.7559765
425997655,174.03,,CP,12.1623046
425997655,174.04,,CP,3.9766833
425997655,174.05,,CP,7.9076301
174041208,1740.01,,PC,19.428419
198206613,1741.01,,PC,10.9406641
219857012,1742.01,,CP,21.2690422
219860288,1743.01,,CP,4.2660553
229455001,1744.01,,CP,22.3417286
232635922,1745.01,,PC,5.984871
232650365,1746.01,,PC,2.5253323
232650365,1746.02,,PC,3.8776815
233071822,1747.01,,PC,2.7546548
233071926,1748.01,,PC,1.8318623
233602827,1749.01,,CP,4.4891367
233602827,1749.02,,CP,9.0447039
233602827,1749.03,,KP,2.3889051
198153540,1798.01,,CP,8.0214735
198153540,1798.02,,CP,0.4378083
8967242,1799.01,,CP,7.093853
51912829,180.01,,APC,0.8353899
17993892,1800.01,,KP,4.1244833
119584412,1801.01,,CP,10.6439385
138762614,1802.01,,PC,16.7961107
144401492,1803.01,,PC,12.8858629
144401492,1803.02,,PC,6.2932111
148679712,1804.01,,PC,4.9246365
165763244,1805.01,,PC,24.0510453
166648874,1806.01,,CP,15.1512051
166648874,1806.02,,CP,8.1960758
166648874,1806.03,,CP,0.5019031
180695581,1807.01,,CP,0.54937
307734817,1808.01,,FP,2.1075001
347329162,1809.01,,KP,4.6170519
76923707,181.01,,CP,4.5320502
373693175,1810.01,,KP,1.3273482
376524552,1811.01,,CP,3.7130701
207425167,1812.01,,PC,
207425167,1812.02,,PC,11.6098182
207425167,1812.03,,PC,48.3320223
377290815,1813.01,,FP,0.798
160440924,1814.01,,PC,6.3684627
233720539,1815.01,,FP,2.555332
237108272,1816.01,,FA,22.7873
285094173,1817.01,,PC,13.3983724
330799746,1818.01,,PC,5.5115114
341815767,1819.01,,FA,3.09374
76989773,182.01,,APC,1.7691703
393831507,1820.01,,CP,4.860673
82308728,1821.01,,KP,9.4893231
9392421,1822.01,,APC,9.6136615
142381532,1823.01,,CP,38.8135498
142387023,1824.01,,CP,22.8085719
229750058,1825.01,,PC,10.1824299
229400092,1826.01,,CP,4.1419805
390651552,1827.01,,CP,1.467119
232982938,1828.01,,CP,9.0941239
235905185,1829.01,,PC,6.2895835
183979262,183.01,,FP,3.4308072
20182165,1830.01,,FP,9.7815625
27194429,1831.01,,APC,0.5553244
307956397,1832.01,,PC,4.1508569
61098812,1833.01,,KP,3.6935997
71612483,1834.01,,APC,1.2164402
347332255,1835.01,,PC,5.6419598
347332255,1835.02,,PC,
207468071,1836.01,,CP,20.3807824
229938290,1783.01,,PC,1.4198659
241196395,1784.01,,APC,2.0937563
230386259,1785.01,,PC,11.0023133
86280613,1786.01,,FP,9.573548
372730331,1787.01,,PC,8.7046669
450327768,1788.01,,FP,5.34326
172518755,1789.01,,CP,3.2087149
207141131,179.01,,CP,4.1374403
310981412,1790.01,,FA,9.62517
233684293,1791.01,,FA,48.4808217
29191596,1792.01,,PC,8.8164887
304142124,1793.01,,CP,55.087
286916251,1794.01,,CP,8.7655468
135083444,1795.01,,FP,2.7917911
138819293,1796.01,,KP,2.6438856
368435330,1797.01,,CP,3.6451549
368435330,1797.02,,CP,1.0376109
114299824,1923.01,,KP,4.2042078
371443216,1924.01,,KP,2.8240691
118956453,1925.01,,KP,2.3447752
143143769,1926.01,,KP,1.3372349
14344979,1927.01,,KP,4.1117731
207077681,1928.01,,KP,2.278575
157266693,1929.01,,KP,3.8537616
183985250,193.01,,CP,0.7920645
160578764,1930.01,,KP,2.8786641
162922904,1931.01,,KP,3.8186276
386259537,1932.01,,KP,5.6107737
172598832,1933.01,,KP,3.2633165
125739286,1934.01,,KP,4.5111234
176685457,1935.01,,KP,4.4352884
178289267,1936.01,,KP,2.3506186
268301217,1937.01,,CP,0.9466787
128449971,1938.01,,APC,12.7060866
269424395,2042.01,,FP,2.41872
346929661,2043.01,,PC,12.0135752
270333769,2044.01,,FP,4.1207509
347013211,2045.01,,PC,9.07763
468574941,2046.01,,CP,1.4971447
363761216,2047.01,,FP,7.4072602
159873822,2048.01,,CP,13.7905315
314835525,2049.01,,PC,5.30329
281575427,205.01,,PC,4.2529857
316468545,2050.01,,PC,13.5970194
375850439,2051.01,,PC,1.1633325
1100766816,2052.01,,FP,1.62263
315755496,2053.01,,FP,4.27808
378355116,2054.01,,FP,3.5684459
322062001,2055.01,,APC,4.6981739
396356111,2056.01,,APC,10.2207
229888286,2057.01,,PC,5.5986337
326732851,2058.01,,FP,1.51567
88992642,2145.01,,CP,10.2611329
158916431,2146.01,,FP,5.8924856
341630071,2147.01,,CP,26.2049782
233569098,2148.01,,FP,23.48522
1716467085,2149.01,,PC,0.5842495
231912935,215.01,,PC,26.2851404
230267547,2150.01,,FP,2.2263798
23389848,2151.01,,FP,15.64643
395393265,2152.01,,CP,3.3772835
406855039,2153.01,,FP,2.7180835
428787891,2154.01,,CP,3.8240817
461591646,2155.01,,CP,3.7246883
258402425,2156.01,,FP,0.67554
298495970,2157.01,,FP,8.4249043
342642208,2158.01,,CP,8.6007557
270515566,2159.01,,APC,10.0509704
55652896,216.01,,CP,34.5059318
47525799,225.01,,PC,
264303333,2250.01,,FP,0.8153098
229715760,2251.01,,PC,11.5743561
233066156,2252.01,,PC,12.379649
367855829,2253.01,,FA,85.4244796
233688779,2254.01,,PC,26.4579842
265146266,2255.01,,PC,11.9526103
262880065,2256.01,,PC,13.9631929
198485881,2257.01,,CP,35.1896444
219821826,2258.01,,FP,9.6799809
219501568,2259.01,,PC,16.5899263
47484268,226.01,,FP,
232568235,2260.01,,CP,0.3524597
229787062,2261.01,,PC,1.9011452
165530380,2262.01,,PC,1.4937342
159400561,2263.01,,PC,
235943205,2264.01,,PC,121.3342908
325172035,1939.01,,FP,2.8970202
211438925,194.01,,KP,4.8996461
7413227,1940.01,,APC,3.4158668
167009792,1941.01,,FP,1.133052
308919449,1942.01,,FP,1.6563738
382980571,1943.01,,PC,1.742573
461080504,1944.01,,FP,6.0988471
357536526,1945.01,,FP,1.57363
127315102,1946.01,,FP,10.8458712
460140752,1947.01,,FP,12.0077462
31268146,1948.01,,FP,3.6473383
334125713,1949.01,,PC,4.6211026
230982885,195.01,,KP,2.0727598
327663613,1950.01,,FP,1.41144
356590734,1951.01,,PC,4.829406
394509844,1952.01,,FP,6.89132
242536549,1953.01,,FP,0.6923563
466113537,1954.01,,PC,4.9064175
403308915,2059.01,,FP,3.7543552
55650590,206.01,,CP,0.7363132
285542903,2060.01,,FP,2.2657506
327577308,2061.01,,FP,1.45655
373785851,2062.01,,FP,4.04163
334811204,2063.01,,PC,21.07626
115524421,2064.01,,KP,8.8036803
356710041,2065.01,,APC,
141663460,2066.01,,FP,1.76442
147951030,2067.01,,PC,8.8128067
417931300,2068.01,,CP,7.7690887
198187049,2069.01,,PC,5.9214229
260271203,207.01,,FP,5.6492853
233182695,2070.01,,PC,6.3839247
198360694,2071.01,,PC,5.6739336
900715901,2072.01,,PC,3.167981
441642457,2073.01,,PC,53.1991439
283829553,2301.01,,PC,6.0541622
144000801,2302.01,,APC,1.3103832
197959526,2303.01,,FP,0.7196291
70420766,2304.01,,PC,9.4070515
232079930,2305.01,,APC,0.918902
147284470,2306.01,,PC,2.9905745
270219048,2307.01,,PC,2.6820061
234489976,2308.01,,PC,3.86866
328012209,2309.01,,PC,20.2656358
204376737,231.01,,KP,3.3610013
38467100,2310.01,,PC,2.9432073
25139786,2311.01,,APC,1.5933772
147425389,2312.01,,PC,3.1856867
325468685,2313.01,,PC,1.8905304
355446093,2314.01,,PC,15.937546
302333151,2315.01,,APC,1.440707
310231275,2265.01,,PC,0.8294084
8348911,2266.01,,CP,2.326343
459837008,2267.01,,CP,3.4950422
459837008,2267.02,,PC,2.0344366
459837008,2267.03,,CP,2.2891027
20203297,2268.01,,PC,7.1566025
441798995,2269.01,,FA,1.4206036
441798995,2269.02,,PC,2.8411415
441798995,2269.03,,PC,10.4029111
2760710,227.01,,FA,
198178505,2270.01,,PC,
258389327,2271.01,,APC,26.5456672
265460043,2272.01,,APC,32.8236817
142117976,2273.01,,PC,46.5710978
289164482,2274.01,,CP,2.6796164
289164482,2274.02,,PC,1.1188024
272679240,2275.01,,PC,20.1546939
198456933,2276.01,,PC,76.8663962
288516853,2277.01,,PC,
243313296,2278.01,,PC,1.4663344
115623434,2279.01,,PC,3.1434463
77044471,228.01,,KP,2.6865064
115583726,2280.01,,PC,18.6016754
264171144,2281.01,,PC,210.668358
237211410,2282.01,,PC,12.5520766
198211976,2283.01,,FA,0.4018586
115446313,2284.01,,FP,4.9707023
329148988,2285.01,,CP,27.2672016
329148988,2285.02,,,9.6732046
237201858,2286.01,,PC,179.4031712
160077104,2287.01,,CP,11.8120707
462615350,2288.01,,PC,8.9172211
82452140,2289.01,,PC,63.39545
120610833,229.01,,KP,3.1260751
321688498,2290.01,,PC,0.3862197
236934937,2291.01,,PC,9.405877
236934268,2292.01,,PC,7.0767314
71347873,2293.01,,CP,6.0683318
284361752,2294.01,,PC,340.3877311
48018596,2295.01,,PC,60.06632
165554103,2296.01,,PC,139.2632286
233500935,2297.01,,PC,22.048775
229608594,2298.01,,PC,
362220495,2299.01,,FA,165.0031583
160074939,230.01,,FA,13.340145
280031353,2300.01,,PC,4.8566656
280031353,2300.02,,PC,15.4432661
280031353,2300.03,,PC,
61980227,2316.01,,FP,3.0958985
274599700,2317.01,,FP,
88840705,2318.01,,APC,
349488688,2319.01,,CP,
349488688,2319.02,,KP,11.6207544
402026209,232.01,,KP,1.3382314
207501148,2320.01,,FP,
138126035,2321.01,,PC,716.3497402
300812741,2322.01,,CP,20.225591
300812741,2322.02,,CP,11.3071674
293527670,2323.01,,FP,0.98656
69819610,2324.01,,PC,1.0371672
152800085,2325.01,,APC,4.26991
175456679,2326.01,,PC,58.9970907
177308364,2327.01,,PC,82.7899763
394287035,2328.01,,CP,17.1019622
238920875,2329.01,,PC,6.5346715
415969908,233.01,,PC,11.6700285
415969908,233.02,,PC,7.2011383
180991313,2330.01,,KP,2.2088214
168751223,2331.01,,PC,4.7150942
286000547,2332.01,,PC,7.4972297
358579111,2333.01,,PC,14.2197641
200743403,2334.01,,PC,7.9980831
39080923,2381.01,,PC,5.0451188
2760219,2382.01,,PC,4.6612025
20897611,2383.01,,APC,3.1353643
382602147,2384.01,,CP,2.1357026
231850364,2385.01,,PC,3.1581288
32487566,2386.01,,KP,2.7567395
237885040,2387.01,,APC,5.6601098
382625239,2388.01,,PC,1.3442724
89544985,2389.01,,PC,2.3372423
160003961,2335.01,,APC,1.4492052
88902249,2336.01,,CP,7.7119842
230001847,2337.01,,CP,2.994263
24358417,2338.01,,CP,22.6539607
279514271,2339.01,,PC,9.7728388
12423815,234.01,,PC,2.8392793
29959761,2340.01,,FP,1.6471574
100267480,2341.01,,FP,0.87741
100589632,2342.01,,FP,3.9471567
166834768,2343.01,,PC,3.2553185
311179742,2344.01,,PC,8.3129806
91555165,2345.01,,CP,1.0526157
91555165,2345.02,,CP,42.1289893
317483660,2346.01,,PC,3.3311975
301343785,2347.01,,APC,1.1736318
317019074,2348.01,,PC,1.2043785
405452527,2349.01,,APC,11.5738497
280095254,235.01,,PC,10.090259
47601197,2350.01,,PC,8.6251769
47601197,2350.02,,PC,4.8714085
290036495,2351.01,,APC,5.2524809
32925763,2352.01,,PC,1.6804461
177079323,2353.01,,PC,5.7517969
219766989,2354.01,,FP,0.5109902
124515764,2355.01,,PC,1.2709769
30947715,2356.01,,PC,3.66275
124206468,2357.01,,PC,7.0924883
124095888,2358.01,,FP,1.1258127
436102447,2359.01,,PC,5.1858
9727392,236.01,,FP,4.534451
31656385,2360.01,,FP,22.84518
204671232,2361.01,,PC,8.71546
302924206,2362.01,,PC,6.9444047
445456888,2363.01,,PC,5.5436298
39414571,2364.01,,CP,4.0197555
344085117,2365.01,,FP,0.659752
39218269,2366.01,,APC,17.1869882
441159680,2367.01,,PC,5.74984
401125028,2368.01,,CP,5.1750108
220068921,2369.01,,PC,3.3651586
305048087,237.01,,CP,5.4361667
347357977,2370.01,,PC,12.6826724
432132155,2371.01,,PC,4.8984239
189620016,2372.01,,FP,1.1793395
332558858,2373.01,,CP,13.3368173
439366538,2374.01,,CP,4.3135917
164150537,2375.01,,PC,6.1600755
326522874,2376.01,,PC,3.1821969
146165619,2377.01,,APC,1.6766686
231063955,2378.01,,PC,3.4972769
201177276,2379.01,,CP,5.4693888
9006668,238.01,,CP,1.2730965
176220787,2380.01,,KP,5.2153618
140067837,2631.01,,PC,6.6314357
231703293,2632.01,,FP,0.907105
386131764,2633.01,,PC,18.1960491
318812447,2634.01,,PC,
358557578,2635.01,,PC,7.4547813
119925436,2636.01,,PC,3.1054901
349408306,2637.01,,APC,0.152076
458342769,2638.01,,PC,3.9299344
98753307,2639.01,,PC,15.3281169
122612091,264.01,,KP,2.2167436
135036669,2640.01,,PC,0.9112206
162802770,2641.01,,CP,4.880964
448589187,2642.01,,KP,3.0652926
152852327,2643.01,,KP,9.1720535
385332171,2644.01,,APC,9.7439744
372818426,2645.01,,PC,1.4436706
349966879,2646.01,,APC,0.3125737
9725627,239.01,,KP,4.1567834
369965258,2390.01,,PC,2.1192866
299897516,2391.01,,PC,7.8369842
149349867,2392.01,,PC,5.9123565
149349867,2392.02,,PC,3.4072162
149349867,2392.03,,CP,9.1696498
231071138,2393.01,,PC,18.84184
144297844,2394.01,,PC,3.4978002
144124187,2395.01,,PC,7.8686762
333734769,2396.01,,APC,1.5099302
306337838,2397.01,,PC,6.00327
322807675,2398.01,,PC,19.4061437
219701535,2399.01,,PC,5.4681892
101948569,240.01,,PC,19.4723016
260849386,2400.01,,FP,1.0339
11521555,2401.01,,PC,5.8681984
1525480,2402.01,,PC,5.5094951
293435336,2403.01,,KP,1.8098811
142087638,2404.01,,PC,20.362741
142087638,2404.02,,FP,74.6068965
142087638,2404.03,,FP,74.6065192
231297123,2405.01,,PC,1.9792573
212957629,2406.01,,CP,3.0766835
153078576,2407.01,,CP,2.7029187
67630845,2408.01,,PC,9.4636148
321068176,2409.01,,FA,12.9696927
77031414,241.01,,KP,1.3866519
248391319,2410.01,,APC,0.7988525
10837041,2411.01,,CP,0.7827075
10837041,2411.02,,PC,13.0512115
10837041,2411.03,,PC,19.8889892
684936227,2412.01,,FA,15.29859
206498307,2413.01,,FP,13.4190392
237320326,2414.01,,KP,1.7771109
161223358,2415.01,,FP,0.5153654
237922465,2416.01,,CP,8.2754608
49617263,2417.01,,FP,4.83266
65347776,2418.01,,FP,25.86696
234527228,2647.01,,PC,0.5136096
231833236,2648.01,,PC,4.773751
230980206,2649.01,,PC,3.375591
159951311,265.01,,KP,5.9242661
453100296,2650.01,,PC,2.229735
29830212,2651.01,,FP,7.3164282
372852036,2652.01,,PC,2.484912
149394317,2653.01,,APC,0.9270535
200805484,2654.01,,PC,2.967599
166851829,2655.01,,PC,4.7277153
231065398,2656.01,,PC,7.7898378
160004025,2657.01,,PC,2.7985528
358248442,2419.01,,PC,18.8812961
120585579,242.01,,FP,6.340315
268532343,2420.01,,CP,5.84259
70524163,2421.01,,CP,4.3474
29919341,2422.01,,APC,18.23603
197807043,2423.01,,PC,
313891529,2424.01,,FP,12.3750537
248387177,2425.01,,PC,50.6939885
97486178,2426.01,,CP,4.08165
142937186,2427.01,,CP,1.30613
274193763,2428.01,,APC,7.57017
420051632,2429.01,,PC,7.0846492
149010208,243.01,,APC,3.4373093
23170835,2430.01,,PC,1.10071
258804746,2431.01,,CP,0.224195
347553438,2432.01,,PC,1.82738
405763009,2433.01,,PC,
155001079,2434.01,,APC,1.380599
169249234,2524.01,,CP,7.1858029
149601126,2525.01,,CP,23.3418536
149601126,2525.02,,CP,49.2445599
380836882,2526.01,,PC,8.011385
126572546,2527.01,,PC,2.3018922
83154030,2528.01,,PC,11.7248927
269333648,2529.01,,CP,64.5947
322063810,253.01,,PC,3.5104148
52059926,2530.01,,PC,
262843259,2531.01,,PC,8.1484094
20579360,2532.01,,PC,16.7224532
418012030,2533.01,,PC,6.6857865
219332978,2534.01,,PC,
204698337,2535.01,,PC,16.4452725
20299658,2536.01,,PC,31.9919595
399967279,2537.01,,CP,94.0997954
443115574,2538.01,,PC,2.9103781
201508515,2539.01,,PC,0.985586
31634579,2658.01,,PC,8.8759249
147456499,2659.01,,PC,1.2558789
164767175,266.01,,CP,10.7511248
164767175,266.02,,CP,19.6050966
372817671,2660.01,,PC,5.0183771
144125079,2661.01,,PC,3.6257584
423672208,2662.01,,PC,3.790687
423666115,2663.01,,APC,0.58228
277871306,2664.01,,FP,3.9602774
186936449,2665.01,,PC,2.8456505
170889511,2666.01,,APC,
348684813,2667.01,,FP,7.7517472
192076548,2668.01,,PC,1.1159326
348835438,2669.01,,CP,6.203496
166836920,267.01,,KP,5.7525804
190721237,2670.01,,PC,12.9281223
190081497,2671.01,,FP,3.1630387
298164705,2435.01,,PC,
154568734,2436.01,,PC,
251094370,2437.01,,PC,5.1660127
686072378,2438.01,,FP,1.9426003
274194927,2439.01,,PC,14.3614789
118327550,244.01,,CP,7.397216
129839175,2440.01,,APC,0.6461571
219175972,2441.01,,CP,12.8900899
219175972,2441.02,,PC,5.5514857
168871868,2442.01,,FP,17.1217196
318753380,2443.01,,CP,15.6692322
29959760,2444.01,,APC,1.6473887
439867639,2445.01,,CP,0.3711334
142868621,2446.01,,PC,18.685862
1167538,2447.01,,CP,
231721005,2448.01,,FP,9.0182016
49687222,254.01,,FA,20.186539
354518617,2540.01,,CP,12.7187255
354518617,2540.02,,APC,22.0819969
31054498,2541.01,,PC,1.4118418
431971818,2542.01,,PC,4.1133928
270604417,2543.01,,CP,7.5427509
341419787,2544.01,,FP,21.0689935
149845414,2545.01,,CP,7.9940367
388089437,2546.01,,APC,2.1811989
444013020,2547.01,,KP,2.3114203
350293646,2548.01,,KP,8.5234958
350293646,2548.02,,CP,1.4468993
80711765,2549.01,,PC,4.8580501
204317710,255.01,,KP,2.8126485
294500964,2550.01,,FP,9.0702531
6276559,2551.01,,PC,5.436841
31515092,2552.01,,PC,2.3701119
129372561,2672.01,,APC,10.7189647
1018843,2673.01,,PC,1.9126596
434496663,2674.01,,APC,7.2972359
179033846,2675.01,,FP,1.476869
420016507,2676.01,,PC,3.4082154
398736713,2677.01,,APC,6.4967452
354517490,2678.01,,PC,3.4523955
323295908,2679.01,,PC,3.8539027
219253008,268.01,,PC,5.0661803
219366908,2680.01,,FP,0.6293198
209408136,2681.01,,PC,3.1292868
200803270,2682.01,,PC,2.5981987
200320748,2683.01,,PC,1.5292851
161568891,2684.01,,PC,2.4756487
161479081,2685.01,,PC,3.4711465
159989004,2686.01,,PC,3.5746058
155993822,2687.01,,PC,4.0944492
98728690,2688.01,,PC,2.1415519
231721005,2448.02,,PC,19.757918
